Reviewer,Number,Authors,Title,Pub.year,URL,Species,Site,Latitude,Longitude,Loc.method,Month,Sample.year,Primer.note,Locus,Cross.species,He,Ho,A,Fis,He.mean,Ho.mean,A.mean,Fis.mean,He.sd,Ho.sd,A.sd,Fis.sd,Sample.Size,Notes,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21687,Porites astreoides,"Fl, Dry Tortugas (deep)",24.62875,-83.10167,given,NA,NA,FALSE,Past_3,FALSE,0.505,0.514,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21688,Porites astreoides,"Fl, Dry Tortugas (deep)",24.62875,-83.10167,given,NA,NA,FALSE,Past_16,FALSE,0.33,0.41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21689,Porites astreoides,"Fl, Dry Tortugas (deep)",24.62875,-83.10167,given,NA,NA,FALSE,Past_17,FALSE,0.69,0.73,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21690,Porites astreoides,"Fl, Dry Tortugas (deep)",24.62875,-83.10167,given,NA,NA,FALSE,Past_21,FALSE,0.566,0.641,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21691,Porites astreoides,Bermuda (shallow),32.3598833,-64.69243,given,NA,NA,FALSE,PA3,FALSE,0.777,0.939,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21692,Porites astreoides,Bermuda (shallow),32.3598833,-64.69243,given,NA,NA,FALSE,PA7,FALSE,0.721,0.788,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21693,Porites astreoides,Bermuda (shallow),32.3598833,-64.69243,given,NA,NA,FALSE,PA13,FALSE,0.715,0.879,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21694,Porites astreoides,Bermuda (shallow),32.3598833,-64.69243,given,NA,NA,FALSE,PA69,FALSE,0.864,0.838,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21695,Porites astreoides,Bermuda (shallow),32.3598833,-64.69243,given,NA,NA,FALSE,Past_3,FALSE,0.441,0.452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21696,Porites astreoides,Bermuda (shallow),32.3598833,-64.69243,given,NA,NA,FALSE,Past_16,FALSE,0.226,0.209,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21697,Porites astreoides,Bermuda (shallow),32.3598833,-64.69243,given,NA,NA,FALSE,Past_17,FALSE,0.373,0.476,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21698,Porites astreoides,Bermuda (shallow),32.3598833,-64.69243,given,NA,NA,FALSE,Past_21,FALSE,0.641,0.722,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21699,Porites astreoides,Bermuda (mid),32.3354167,-64.65405,given,NA,NA,FALSE,PA3,FALSE,0.765,0.892,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21700,Porites astreoides,Bermuda (mid),32.3354167,-64.65405,given,NA,NA,FALSE,PA7,FALSE,0.704,0.725,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21701,Porites astreoides,Bermuda (mid),32.3354167,-64.65405,given,NA,NA,FALSE,PA13,FALSE,0.766,0.833,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21702,Porites astreoides,Bermuda (mid),32.3354167,-64.65405,given,NA,NA,FALSE,PA69,FALSE,0.716,0.889,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21703,Porites astreoides,Bermuda (mid),32.3354167,-64.65405,given,NA,NA,FALSE,Past_3,FALSE,0.525,0.632,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21704,Porites astreoides,Bermuda (mid),32.3354167,-64.65405,given,NA,NA,FALSE,Past_16,FALSE,0.353,0.45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21705,Porites astreoides,Bermuda (mid),32.3354167,-64.65405,given,NA,NA,FALSE,Past_17,FALSE,0.051,0.051,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21706,Porites astreoides,Bermuda (mid),32.3354167,-64.65405,given,NA,NA,FALSE,Past_21,FALSE,0.66,0.647,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21707,Porites astreoides,Bermuda (deep),32.3252667,-64.65423,given,NA,NA,FALSE,PA3,FALSE,0.759,0.824,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21708,Porites astreoides,Bermuda (deep),32.3252667,-64.65423,given,NA,NA,FALSE,PA7,FALSE,0.619,0.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21709,Porites astreoides,Bermuda (deep),32.3252667,-64.65423,given,NA,NA,FALSE,PA13,FALSE,0.721,0.789,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21710,Porites astreoides,Bermuda (deep),32.3252667,-64.65423,given,NA,NA,FALSE,PA69,FALSE,0.703,0.722,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21711,Porites astreoides,Bermuda (deep),32.3252667,-64.65423,given,NA,NA,FALSE,Past_3,FALSE,0.444,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21712,Porites astreoides,Bermuda (deep),32.3252667,-64.65423,given,NA,NA,FALSE,Past_16,FALSE,0.309,0.368,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21713,Porites astreoides,Bermuda (deep),32.3252667,-64.65423,given,NA,NA,FALSE,Past_17,FALSE,0.146,0.15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21714,Porites astreoides,Bermuda (deep),32.3252667,-64.65423,given,NA,NA,FALSE,Past_21,FALSE,0.706,0.737,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21715,Porites astreoides,US Virgin Islands (shallow),18.5303667,-65.65172,given,NA,NA,FALSE,PA3,FALSE,0.814,0.925,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21716,Porites astreoides,US Virgin Islands (shallow),18.5303667,-65.65172,given,NA,NA,FALSE,PA7,FALSE,0.68,0.762,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21717,Porites astreoides,US Virgin Islands (shallow),18.5303667,-65.65172,given,NA,NA,FALSE,PA13,FALSE,0.838,0.81,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21718,Porites astreoides,US Virgin Islands (shallow),18.5303667,-65.65172,given,NA,NA,FALSE,PA69,FALSE,0.894,0.881,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21719,Porites astreoides,US Virgin Islands (shallow),18.5303667,-65.65172,given,NA,NA,FALSE,Past_3,FALSE,0.378,0.351,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21720,Porites astreoides,US Virgin Islands (shallow),18.5303667,-65.65172,given,NA,NA,FALSE,Past_16,FALSE,0.338,0.293,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21721,Porites astreoides,US Virgin Islands (shallow),18.5303667,-65.65172,given,NA,NA,FALSE,Past_17,FALSE,0.699,0.73,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21722,Porites astreoides,US Virgin Islands (shallow),18.5303667,-65.65172,given,NA,NA,FALSE,Past_21,FALSE,0.586,0.568,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21723,Porites astreoides,US Virgin Islands (mid),18.4647167,-65.49722,given,NA,NA,FALSE,PA3,FALSE,0.804,0.75,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21724,Porites astreoides,US Virgin Islands (mid),18.4647167,-65.49722,given,NA,NA,FALSE,PA7,FALSE,0.634,0.833,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21725,Porites astreoides,US Virgin Islands (mid),18.4647167,-65.49722,given,NA,NA,FALSE,PA13,FALSE,0.842,0.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21726,Porites astreoides,US Virgin Islands (mid),18.4647167,-65.49722,given,NA,NA,FALSE,PA69,FALSE,0.841,0.75,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21727,Porites astreoides,US Virgin Islands (mid),18.4647167,-65.49722,given,NA,NA,FALSE,Past_3,FALSE,0.598,0.333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21728,Porites astreoides,US Virgin Islands (mid),18.4647167,-65.49722,given,NA,NA,FALSE,Past_16,FALSE,0.464,0.667,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21729,Porites astreoides,US Virgin Islands (mid),18.4647167,-65.49722,given,NA,NA,FALSE,Past_17,FALSE,0.615,0.636,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21730,Porites astreoides,US Virgin Islands (mid),18.4647167,-65.49722,given,NA,NA,FALSE,Past_21,FALSE,0.453,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21731,Porites astreoides,US Virgin Islands (deep),18.3098167,-65.12772,given,NA,NA,FALSE,PA3,FALSE,0.762,0.875,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21732,Porites astreoides,US Virgin Islands (deep),18.3098167,-65.12772,given,NA,NA,FALSE,PA7,FALSE,0.552,0.526,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21733,Porites astreoides,US Virgin Islands (deep),18.3098167,-65.12772,given,NA,NA,FALSE,PA13,FALSE,0.854,0.795,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21734,Porites astreoides,US Virgin Islands (deep),18.3098167,-65.12772,given,NA,NA,FALSE,PA69,FALSE,0.925,0.829,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21735,Porites astreoides,US Virgin Islands (deep),18.3098167,-65.12772,given,NA,NA,FALSE,Past_3,FALSE,0.539,0.561,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21736,Porites astreoides,US Virgin Islands (deep),18.3098167,-65.12772,given,NA,NA,FALSE,Past_16,FALSE,0.353,0.395,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21737,Porites astreoides,US Virgin Islands (deep),18.3098167,-65.12772,given,NA,NA,FALSE,Past_17,FALSE,0.654,0.59,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,,,,,,,,,
MK,1150,"XM Serrano, IB Baums, TB Smith, RJ Jones…",Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,2016,https://www.nature.com/articles/srep21738,Porites astreoides,US Virgin Islands (deep),18.3098167,-65.12772,given,NA,NA,FALSE,Past_21,FALSE,0.304,0.341,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,,,,,,,,,
CR,1153,"P G√©lin, C Rougeux, V Mehn, MMM Guillaume‚Ä¶","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758) (Scleractinia, Acroporidae) and Porites lutea Milne-Edwards & Haime, 1851 (Scleractinia, Poritidae)",2015,https://www.researchgate.net/publication/290496381_Isolation_and_characterization_of_22_microsatellite_loci_from_two_coral_species_Acropora_muricata_Linnaeus_1758_Scleractinia_Acroporidae_and_Porites_lutea_Milne-Edwards_Haime_1851_Scleractinia_Poritid,Porites lutea,Etang-Sal√©,-21.270364,55.332356,GIVEN,NA,NA,YES,Pl01,NO,0.74,0.53,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,,,,,,,,,
CR,1153,"P G√©lin, C Rougeux, V Mehn, MMM Guillaume‚Ä¶","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758) (Scleractinia, Acroporidae) and Porites lutea Milne-Edwards & Haime, 1851 (Scleractinia, Poritidae)",2015,https://www.researchgate.net/publication/290496381_Isolation_and_characterization_of_22_microsatellite_loci_from_two_coral_species_Acropora_muricata_Linnaeus_1758_Scleractinia_Acroporidae_and_Porites_lutea_Milne-Edwards_Haime_1851_Scleractinia_Poritid,Porites lutea,Etang-Sal√©,-21.270364,55.332356,GIVEN,NA,NA,YES,Pl02,NO,0.54,0.47,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,,,,,,,,,
CR,1153,"P G√©lin, C Rougeux, V Mehn, MMM Guillaume‚Ä¶","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758) (Scleractinia, Acroporidae) and Porites lutea Milne-Edwards & Haime, 1851 (Scleractinia, Poritidae)",2015,https://www.researchgate.net/publication/290496381_Isolation_and_characterization_of_22_microsatellite_loci_from_two_coral_species_Acropora_muricata_Linnaeus_1758_Scleractinia_Acroporidae_and_Porites_lutea_Milne-Edwards_Haime_1851_Scleractinia_Poritid,Porites lutea,Etang-Sal√©,-21.270364,55.332356,GIVEN,NA,NA,YES,Pl03,NO,0.59,0.37,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,,,,,,,,,
CR,1153,"P G√©lin, C Rougeux, V Mehn, MMM Guillaume‚Ä¶","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758) (Scleractinia, Acroporidae) and Porites lutea Milne-Edwards & Haime, 1851 (Scleractinia, Poritidae)",2015,https://www.researchgate.net/publication/290496381_Isolation_and_characterization_of_22_microsatellite_loci_from_two_coral_species_Acropora_muricata_Linnaeus_1758_Scleractinia_Acroporidae_and_Porites_lutea_Milne-Edwards_Haime_1851_Scleractinia_Poritid,Porites lutea,Etang-Sal√©,-21.270364,55.332356,GIVEN,NA,NA,YES,Pl04,NO,0.4,0.05,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,,,,,,,,,
